05:57:16 procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
05:57:16  r  b   swpd   free  inact active   si   so    bi    bo   in   cs us sy id wa st
06:02:29  4  0      0   2632    233   1160    0    0     0     0 1003 1494  7  2 92  0  0
06:02:30  4  0      0   2632    233   1160    0    0     0     8 1023 1528  4  2 95  0  0
06:02:31  4  0      0   2632    233   1161    0    0     0     0 1005 1717  6  2 92  0  0
06:02:32  5  0      0   2632    233   1161    0    0     0     0 1021 1644  4  1 96  0  0
06:02:33  6  0      0   2632    233   1161    0    0     0    96 1007 1477  3  2 96  0  0
06:02:34  5  0      0   2632    233   1161    0    0     0     0 1021 1559  5  1 94  0  0
06:02:35  5  0      0   2632    233   1161    0    0     0     0 1003 1443  4  1 95  0  0
06:02:36  5  0      0   2632    233   1161    0    0     0     0 1020 1561  5  2 93  0  0
06:02:37  5  0      0   2632    233   1161    0    0     0     0 1004 1688  5  2 94  0  0
06:02:38  6  0      0   2632    233   1161    0    0     0    76 1024 1533  5  1 94  0  0
06:02:39  0  0      0   2632    233   1161    0    0     0     0 1004 1421  3  1 96  0  0
06:02:40  6  0      0   2632    233   1161    0    0     0     0 1024 1590  5  1 94  0  0
06:02:41  5  0      0   2632    233   1161    0    0     0     0 1003 1586  4  2 95  0  0
06:02:42  5  0      0   2632    233   1161    0    0     0     0 1021 1607  6  1 93  0  0
06:02:43 11  0      0   2632    233   1161    0    0     0    96 1013 1617  5  2 93  0  0
06:02:44  5  0      0   2631    233   1161    0    0     0     0 1029 1631  2  1 97  0  0
06:02:45  6  0      0   2632    233   1161    0    0     0    20 1007 1515  2  1 97  0  0
06:02:46  6  0      0   2632    233   1161    0    0     0     0 1020 1844  3  2 95  0  0
06:02:47  7  0      0   2632    233   1161    0    0     0     0 1004 1778  4  0 96  0  0
06:02:48  6  0      0   2632    233   1161    0    0     0   104 1018 1637  5  2 93  0  0
06:02:49  6  0      0   2632    233   1161    0    0     0     0 1006 1531  5  2 94  0  0
06:02:50  6  0      0   2632    233   1161    0    0     0     0 1020 1705  6  2 93  0  0
06:02:51  6  0      0   2631    233   1161    0    0     0     0 1003 1707  4  2 95  0  0
06:02:52  6  0      0   2632    233   1161    0    0     0     0 1019 1715  2  1 98  0  0
06:02:53  6  0      0   2632    233   1161    0    0     0    52 1004 1635  2  1 97  0  0
06:02:54  5  0      0   2631    233   1161    0    0     0     0 1020 1579  3  1 96  0  0
06:02:55  7  0      0   2632    233   1161    0    0     0     0 1005 1537  2  1 97  0  0
06:02:56  9  0      0   2631    233   1161    0    0     0     0 1019 1577  4  1 95  0  0
06:02:57  5  0      0   2631    233   1161    0    0     0     0 1007 1559  5  2 94  0  0
06:02:58  1  0      0   2631    233   1161    0    0     0    72 1027 1503  4  2 94  1  0
06:02:59  1  0      0   2632    233   1161    0    0     0     0 1017 1481  4  1 95  0  0
06:03:00  2  0      0   2631    233   1161    0    0     0     0 1020 1491  4  2 94  0  0
06:03:01  1  0      0   2631    233   1161    0    0     0     0 1004 1663  4  2 94  0  0
06:03:02  1  0      0   2631    233   1161    0    0     0     0 1021 1593  4  2 94  0  0
06:03:03  2  0      0   2631    233   1161    0    0     0    96 1007 1504  3  1 96  0  0
06:03:04  2  0      0   2631    233   1161    0    0     0     0 1020 1573  3  2 95  0  0
06:03:05  1  0      0   2631    233   1161    0    0     0    12 1005 1470  2  1 97  0  0
06:03:06  1  0      0   2631    233   1161    0    0     0     0 1022 1604  5  2 93  0  0
06:03:07  2  0      0   2631    233   1161    0    0     0     0 1006 1483  2  1 97  0  0
06:03:08  1  0      0   2631    233   1161    0    0     0    68 1024 1452  4  1 95  0  0
06:03:09  1  0      0   2631    233   1161    0    0     0     0 1003 1259  3  1 96  0  0
06:03:10  1  0      0   2631    233   1161    0    0     0     0 1020 1506  2  2 96  0  0
06:03:11  1  0      0   2631    233   1161    0    0     0     0 1003 1543  2  2 96  0  0
06:03:12  4  0      0   2631    233   1161    0    0     0     0 1020 1497  3  1 97  0  0
06:03:13  1  0      0   2631    233   1161    0    0     0    72 1006 1452  2  1 96  1  0
06:03:14  1  0      0   2631    233   1161    0    0     0     0 1033 1387  3  2 96  0  0
06:03:15  1  0      0   2631    233   1161    0    0     0     0 1003 1252  3  1 97  0  0
06:03:16  1  0      0   2631    233   1161    0    0     0     0 1023 1541  2  1 97  0  0
06:03:17  1  0      0   2631    233   1161    0    0     0     0 1003 1433  2  2 97  0  0
06:03:18  1  0      0   2631    233   1162    0    0     0   104 1018 1395  3  1 97  0  0
06:03:19  1  0      0   2631    233   1162    0    0     0     0 1002 1340  4  2 95  0  0
06:03:20  1  0      0   2631    233   1162    0    0     0    40 1027 1548  4  2 95  0  0
06:03:21  1  0      0   2631    233   1162    0    0     0     0 1003 1552  3  2 95  0  0
06:03:22  1  0      0   2631    233   1162    0    0     0     0 1020 1476  3  2 96  0  0
06:03:23  1  0      0   2631    233   1162    0    0     0    72 1007 1315  3  1 96  0  0
06:03:24  1  0      0   2631    233   1162    0    0     0     0 1021 1333  2  2 97  0  0
06:03:25  1  0      0   2631    233   1162    0    0     0     0 1004 1328  3  1 96  0  0
06:03:26  1  0      0   2631    233   1162    0    0     0     0 1021 1511  2  1 97  0  0
06:03:27  1  0      0   2631    233   1162    0    0     0     0 1002 1436  4  1 95  0  0
06:03:28  1  0      0   2631    233   1162    0    0     0    72 1024 1380  4  1 95  0  0
06:03:29  1  0      0   2631    233   1162    0    0     0     0 1014 1349  4  2 94  0  0
06:03:30  1  0      0   2631    233   1162    0    0     0     0 1020 1417  2  1 97  0  0
06:03:31  1  0      0   2631    233   1162    0    0     0     0 1003 1527  4  2 94  0  0
06:03:32  1  0      0   2631    233   1162    0    0     0     0 1019 1450  2  2 96  0  0
06:03:33  1  0      0   2631    233   1162    0    0     0    96 1009 1307  4  1 95  1  0
06:03:34  1  0      0   2631    233   1162    0    0     0     0 1023 1375  2  2 97  0  0
06:03:35  1  0      0   2631    233   1162    0    0     0     0 1003 1371  2  1 97  0  0
06:03:36  1  0      0   2631    233   1162    0    0     0     0 1019 1438  3  1 96  0  0
06:03:37  1  0      0   2631    233   1162    0    0     0     0 1004 1518  3  2 96  0  0
06:03:38  1  0      0   2631    233   1162    0    0     0    72 1024 1362  3  1 97  0  0
06:03:39  1  0      0   2631    233   1162    0    0     0     0 1003 1466  3  1 96  0  0
06:03:40  2  0      0   2631    233   1162    0    0     0     8 1020 1455  3  2 96  0  0
06:03:41  1  0      0   2631    233   1162    0    0     0     0 1003 1513  3  1 96  0  0
06:03:42  1  0      0   2631    233   1162    0    0     0     0 1021 1413  3  2 95  0  0
06:03:43  1  0      0   2631    233   1162    0    0     0    72 1009 1329  3  2 96  0  0
06:03:44  1  0      0   2631    233   1162    0    0     0     0 1033 1375  2  1 97  0  0
06:03:45  2  0      0   2631    233   1162    0    0     0     0 1003 1260  2  1 97  0  0
06:03:46  0  0      0   2631    233   1162    0    0     0     0 1020 1509  2  1 98  0  0
06:03:47  1  0      0   2631    233   1162    0    0     0     0 1003 1525  3  1 96  0  0
06:03:48  0  0      0   2631    233   1162    0    0     0   104 1014 1424  3  2 94  1  0
06:03:49  0  0      0   2631    233   1162    0    0     0     0 1004 1338  4  1 95  0  0
06:03:50  0  0      0   2631    233   1162    0    0     0     0 1021 1451  3  2 96  0  0
06:03:51  0  0      0   2631    233   1162    0    0     0     0 1004 1557  3  1 97  0  0
06:03:52  0  0      0   2631    233   1162    0    0     0     0 1021 1467  3  1 96  0  0
06:03:53  0  0      0   2631    233   1162    0    0     0    68 1010 1370  3  1 96  0  0
06:03:54  0  0      0   2631    233   1162    0    0     0     0 1020 1274  4  2 95  0  0
06:03:55  0  0      0   2631    233   1162    0    0     0    44 1011 1328  4  1 95  0  0
06:03:56  1  0      0   2631    233   1162    0    0     0     0 1021 1473  4  1 95  0  0
06:03:57  2  0      0   2631    233   1162    0    0     0     0 1004 1450  3  1 96  0  0
06:03:58  0  0      0   2631    233   1162    0    0     0    72 1024 1466  3  1 96  0  0
06:03:59  0  0      0   2631    233   1162    0    0     0     0 1013 1367  4  1 95  0  0
06:04:00  5  0      0   2631    233   1162    0    0     0     0 1024 1472  5  1 94  0  0
06:04:01  3  0      0   2631    233   1162    0    0     0     0 1006 1517  5  2 93  0  0
06:04:02  0  0      0   2631    233   1162    0    0     0     0 1021 1478  5  2 94  0  0
06:04:03  0  0      0   2631    233   1162    0    0     0    84 1005 1294  4  2 94  0  0
06:04:04  0  0      0   2631    233   1162    0    0     0     0 1020 1450  4  2 94  0  0
06:04:05  0  0      0   2631    233   1162    0    0     0     0 1003 1327  4  1 95  0  0
06:04:06  0  0      0   2631    233   1162    0    0     0     0 1020 1517  5  3 93  0  0
06:04:07  0  0      0   2631    233   1162    0    0     0     0 1003 1519  4  2 95  0  0
06:04:08  0  0      0   2631    233   1162    0    0     0    76 1024 1400  3  2 96  0  0
06:04:09  0  0      0   2630    233   1162    0    0     0     0 1004 1262  2  2 96  0  0
06:04:10  0  0      0   2631    233   1162    0    0     0     0 1021 1484  4  1 95  0  0
06:04:11  2  0      0   2630    233   1162    0    0     0     0 1004 1505  3  2 96  0  0
06:04:12  0  0      0   2631    233   1162    0    0     0     0 1019 1505  3  1 96  0  0
06:04:13  1  0      0   2630    233   1162    0    0     0    72 1008 1390  2  1 97  1  0
06:04:14  3  0      0   2631    233   1162    0    0     0     0 1020 1451  2  1 97  0  0
06:04:15  0  0      0   2631    233   1162    0    0     0    12 1017 1287  2  2 97  0  0
06:04:16  0  0      0   2631    233   1162    0    0     0     0 1021 1554  2  1 97  0  0
06:04:17  1  0      0   2631    233   1162    0    0     0     0 1004 1503  2  1 97  0  0
06:04:18  0  0      0   2630    233   1162    0    0     0   100 1016 1454  2  1 97  0  0
06:04:19  0  0      0   2630    233   1162    0    0     0     0 1004 1282  3  2 96  0  0
06:04:20  0  0      0   2630    233   1162    0    0     0     0 1021 1618  3  1 96  0  0
06:04:21  0  0      0   2630    233   1162    0    0     0     0 1003 1571  3  2 95  0  0
06:04:22  0  0      0   2630    233   1162    0    0     0     0 1021 1585  4  2 94  0  0
06:04:23  0  0      0   2630    233   1162    0    0     0    68 1006 1338  3  1 96  0  0
06:04:24  1  0      0   2630    233   1162    0    0     0     0 1022 1364  3  1 96  0  0
06:04:25  1  0      0   2630    233   1162    0    0     0     0 1004 1334  2  1 97  0  0
06:04:26  1  0      0   2630    233   1162    0    0     0     0 1019 1515  4  2 94  0  0
06:04:27  1  0      0   2630    233   1162    0    0     0     0 1004 1533  3  2 96  0  0
06:04:28  1  0      0   2630    233   1162    0    0     0    72 1025 1473  4  2 94  0  0
06:04:29  0  0      0   2630    233   1162    0    0     0     0 1004 1419  5  1 94  0  0
06:04:30  1  0      0   2630    233   1162    0    0     0    16 1036 1715  5  2 93  0  0
06:04:31  2  0      0   2630    233   1162    0    0     0     0 1004 1766  4  2 93  0  0
06:04:32  2  0      0   2630    233   1162    0    0     0     0 1019 1684  3  1 96  0  0
06:04:33  0  0      0   2630    233   1162    0    0     0    96 1007 1519  4  1 95  1  0
06:04:34  0  0      0   2630    233   1162    0    0     0     0 1021 1561  9  2 89  0  0
06:04:35  0  0      0   2630    233   1162    0    0     0     0 1002 1489  3  2 95  0  0
06:04:36  0  0      0   2630    233   1162    0    0     0     0 1022 1666  5  2 93  0  0
06:04:37  0  0      0   2630    233   1162    0    0     0     0 1004 1685  4  2 94  0  0
06:04:38  0  0      0   2630    233   1162    0    0     0    72 1024 1586  5  2 94  0  0
06:04:39  1  0      0   2630    233   1162    0    0     0     0 1002 1530  4  1 95  0  0
06:04:40  0  0      0   2630    233   1162    0    0     0     0 1021 1620  2  2 96  0  0
06:04:41  0  0      0   2630    233   1162    0    0     0     0 1004 1518  2  1 97  0  0
06:04:42  1  0      0   2630    233   1163    0    0     0     0 1019 1537  2  2 96  0  0
06:04:43  0  0      0   2630    233   1163    0    0     0    72 1008 1392  2  1 97  0  0
06:04:44  0  0      0   2630    233   1163    0    0     0     0 1019 1400  2  1 97  0  0
06:04:45  2  0      0   2630    233   1163    0    0     0     0 1016 1346  3  1 96  0  0
06:04:46  0  0      0   2630    233   1163    0    0     0     0 1022 1508  4  1 95  0  0
06:04:47  0  0      0   2630    233   1163    0    0     0     0 1004 1600  2  1 97  0  0
06:04:48  0  0      0   2630    233   1163    0    0     0   104 1013 1408  3  1 96  0  0
06:04:49  5  0      0   2630    233   1163    0    0     0     0 1004 1353  2  2 96  0  0
06:04:50  4  0      0   2630    233   1163    0    0     0     8 1020 1516  3  1 96  0  0
06:04:51  0  0      0   2630    233   1163    0    0     0     0 1003 1483  2  2 97  0  0
06:04:52  0  0      0   2630    233   1163    0    0     0     0 1021 1549  3  1 96  0  0
06:04:53  0  0      0   2630    233   1163    0    0     0    72 1004 1395  4  1 95  0  0
06:04:54  0  0      0   2630    233   1163    0    0     0     0 1020 1431  2  1 97  0  0
06:04:55  0  0      0   2630    233   1163    0    0     0     0 1005 1296  3  2 96  0  0
06:04:56  0  0      0   2630    233   1163    0    0     0     0 1023 1709  5  1 94  0  0
06:04:57  0  0      0   2630    233   1163    0    0     0     0 1003 1614  3  2 95  0  0
06:04:58  0  0      0   2630    233   1163    0    0     0    72 1024 1552  4  1 95  1  0
06:04:59  0  0      0   2630    233   1163    0    0     0     0 1003 1518  4  2 95  0  0
06:05:00  0  0      0   2630    233   1163    0    0     0     0 1034 1599  5  2 94  0  0
06:05:01  0  0      0   2630    233   1163    0    0     0     0 1003 1743  5  2 93  0  0
06:05:02  0  0      0   2630    233   1163    0    0     0     0 1020 1685  4  2 94  0  0
06:05:03  0  0      0   2630    233   1163    0    0     0    96 1007 1597  5  1 94  0  0
06:05:04  0  0      0   2630    233   1163    0    0     0     0 1021 1594  4  2 95  0  0
06:05:05  0  0      0   2630    233   1163    0    0     0    48 1014 1552  4  2 95  0  0
06:05:06  0  0      0   2630    233   1163    0    0     0     0 1019 1686  5  1 94  0  0
06:05:07  1  0      0   2630    233   1163    0    0     0     0 1003 1708  4  2 94  0  0
06:05:08  1  0      0   2630    233   1163    0    0     0    72 1024 1606  5  1 94  0  0
06:05:09  9  0      0   2630    233   1163    0    0     0     0 1003 1499  4  2 95  0  0
06:05:10  1  0      0   2630    233   1163    0    0     0     0 1022 1684  4  2 94  0  0
06:05:11  0  0      0   2630    233   1163    0    0     0     0 1003 1757  2  2 96  0  0
06:05:12  0  0      0   2630    233   1163    0    0     0     0 1022 1678  4  1 95  0  0
06:05:13  0  0      0   2630    233   1163    0    0     0    72 1008 1638  2  1 97  0  0
06:05:14  0  0      0   2630    233   1163    0    0     0     0 1021 1612  3  2 95  0  0
06:05:15  0  0      0   2630    233   1163    0    0     0     0 1016 1505  4  1 95  0  0
06:05:16  0  0      0   2630    233   1163    0    0     0     0 1021 1777  3  2 96  0  0
06:05:17  2  0      0   2630    233   1163    0    0     0     0 1003 1725  2  1 97  0  0
06:05:18  0  0      0   2630    233   1163    0    0     0    92 1021 1606  3  1 96  0  0
06:05:19  1  0      0   2630    233   1163    0    0     0     0 1004 1452  3  2 96  0  0
06:05:20  2  0      0   2630    233   1163    0    0     0     0 1020 1811  3  1 96  0  0
06:05:21  1  0      0   2630    233   1163    0    0     0     0 1004 1712  3  1 96  0  0
06:05:22  1  0      0   2630    233   1163    0    0     0     0 1019 1656  5  2 93  0  0
06:05:23  0  0      0   2630    233   1163    0    0     0    68 1008 1609  2  2 96  0  0
06:05:24  0  0      0   2630    233   1163    0    0     0     0 1020 1579  4  1 95  0  0
06:05:25  0  0      0   2630    233   1163    0    0     0    12 1006 1502  3  2 95  0  0
06:05:26  1  0      0   2630    233   1163    0    0     0     0 1019 1708  4  1 95  0  0
06:05:27  1  0      0   2630    233   1163    0    0     0     0 1004 1698  3  1 97  0  0
06:05:28  1  0      0   2630    233   1163    0    0     0    68 1022 1705  3  1 95  0  0
06:05:29  0  0      0   2630    233   1163    0    0     0     0 1002 1450  3  1 96  0  0
06:05:30  3  0      0   2630    233   1163    0    0     0     0 1033 1662  4  3 94  0  0
06:05:31  0  0      0   2630    233   1163    0    0     0     0 1006 1663  5  2 94  0  0
06:05:32  0  0      0   2630    233   1163    0    0     0     0 1022 1754  3  1 96  0  0
06:05:33  1  0      0   2630    233   1163    0    0     0    96 1006 1629  2  1 97  0  0
06:05:34  0  0      0   2630    233   1163    0    0     0     0 1021 1584  2  2 96  0  0
06:05:35  0  0      0   2630    233   1163    0    0     0     0 1002 1554  4  1 95  0  0
